03669886	247
00928077	248
05635624	249
04608567	250
10371741	251
08645963	252
01693881	253
04776699	254
00650016	255
02542795	256
00083334	257
01288052	258
03178782	259
01340439	260
00266806	261
04272054	262
00597385	263
07537259	264
01301051	265
09943541	266
09260907	267
10566072	268
02439732	269
00409211	270
00512186	271
10298912	272
00898804	273
00300537	274
10689564	275
03430959	276
03879854	277
09964805	278
09953178	279
01150559	280
03738241	281
01647867	282
05937112	283
00791227	284
07970406	285
01389942	286
02694933	287
04623612	288
01819147	289
04361641	290
01922763	291
00482893	292
02509919	293
00915722	294
00759694	295
00082714	296
03146846	297
05849789	298
00201923	299
02979662	300
00588797	301
03264542	302
13321495	303
02646931	304
01321002	305
11415084	306
01389776	307
01159776	308
07066659	309
07520612	310
10294602	311
00404403	312
01743784	313
02333689	314
00859325	315
00320852	316
01735308	317
10054657	318
01474513	319
02700455	320
03169390	321
07996689	322
01567275	323
00253761	324
01093587	325
01765392	326
03390983	327
00737188	328
05844105	329
10012815	330
10341660	331
10378412	332
03420559	333
04321238	334
10093908	335
07976936	336
06063588	337
03330947	338
02899439	339
01151407	340
03322099	341
00294884	342
00044149	343
04596852	344
00145218	345
00833702	346
00579712	347
01021128	348
01156899	349
08497294	350
01492052	351
10249459	352
00235368	353
01780941	354
09952163	355
01221611	356
02513460	357
01662771	358
00909363	359
01283208	360
01606205	361
00327824	362
09942970	363
05090441	364
13860793	365
01295275	366
10029269	367
01624568	368
06022291	369
03234306	370
06806469	371
01271189	372
04547592	373
10180178	374
13320168	375
00696882	376
00770141	377
00267349	378
01465218	379
00050652	380
05728678	381
00052043	382
10298647	383
00049003	384
00224901	385
09476521	386
03777283	387
04748836	388
02389346	389
02257370	390
01147950	391
06998748	392
10525134	393
14008806	394
01224744	395
07529563	396
02441022	397
13998781	398
10132641	399
03961939	400
01660640	401
00921738	402
13863771	403
03763403	404
04463273	405
00594836	406
00252019	407
04085873	408
13970236	409
07006712	410
00595684	411
00764902	412
13969243	413
01675963	414
02416278	415
10300303	416
07254057	417
02509287	418
04630689	419
04906273	420
01740608	421
00597634	422
01205156	423
00432683	424
02451113	425
00354884	426
01588134	427
03513627	428
01804414	429
00052374	430
07369604	431
02987177	432
08552138	433
00406365	434
10301261	435
03670849	436
07985223	437
01683582	438
02820210	439
10120816	440
10210648	441
05085572	442
09800249	443
00456596	444
01366718	445
00082308	446
02496816	447
10164233	448
13491060	449
10351874	450
06709533	451
01740892	452
06149484	453
01666717	454
01039330	455
04713118	456
00148978	457
02564986	458
01496630	459
01363613	460
13913566	461
02296984	462
09779790	463
00443116	464
06773434	465
01293389	466
01029852	467
01159964	468
01410363	469
01276361	470
04750764	471
00443384	472
01815185	473
01181475	474
10657306	475
13489037	476
02743547	477
03096960	478
01187810	479
15224293	480
13969700	481
03852280	482
00589624	483
01697406	484
04910973	485
01088923	486
09972157	487
01052853	488
01128071	489
08197742	490
07338114	491
04714440	492
00047317	493
04777098	494
09442838	495
14405931	496
01742726	497
00709379	498
00827379	499
13927383	500
09326662	501
04930307	502
03817647	503
03257343	504
03051540	505
09918248	506
05161614	507
05075602	508
01613239	509
05641959	510
02506555	511
01779165	512
04033995	513
00999817	514
13427078	515
00152887	516
10645611	517
07555863	518
05902327	519
01582645	520
10678472	521
03322940	522
10325774	523
14110411	524
05748054	525
05117660	526
00751887	527
01004062	528
06157326	529
01329239	530
02991122	531
02806907	532
01146039	533
02845576	534
07423001	535
02538765	536
05074774	537
07270179	538
10389398	539
01069391	540
09803429	541
03257586	542
02664769	543
02553697	544
10388440	545
00444519	546
10474645	547
00151689	548
00709625	549
04713428	550
00610373	551
08688247	552
09366317	553
00314469	554
01069190	555
14441825	556
01151097	557
04644512	558
02667900	559
02095311	560
10668450	561
04928903	562
05748285	563
01498713	564
06043075	565
00847340	566
08567235	567
00476819	568
03745285	569
00920778	570
00808182	571
06873252	572
02388145	573
01781180	574
00083809	575
01222666	576
04433185	577
15236475	578
00049197	579
13905792	580
00169651	581
03958097	582
04602044	583
01051331	584
03282060	585
03674440	586
09624559	587
08566028	588
00483181	589
01690294	590
00935005	591
07337390	592
01202904	593
01551871	594
10155849	595
02840361	596
00043683	597
13987423	598
02542280	599
03496892	600
07202579	601
02657219	602
00938419	603
05111835	604
13743605	605
01089137	606
13741022	607
08620061	608
09812338	609
00696518	610
04181228	611
01286913	612
00411384	613
01026262	614
06817782	615
00737399	616
04770911	617
10529231	618
13085864	619
00241038	620
00589769	621
00261705	622
10399491	623
04631298	624
08513163	625
13559782	626
00362467	627
04565375	628
07515560	629
07705711	630
00140393	631
03763727	632
08436759	633
07519253	634
03525252	635
01123148	636
09769929	637
04055030	638
03533486	639
00041899	640
01149494	641
01736822	642
13928668	643
01612053	644
02431971	645
02748927	646
00760956	647
04160372	648
01666894	649
00040962	650
03792334	651
00084230	652
10640620	653
09935434	654
00815644	655
04179385	656
04910135	657
00147595	658
03265479	659
13903387	660
08622950	661
00508192	662
00353782	663
01785748	664
02064745	665
04369025	666
00867231	667
10160412	668
00791078	669
14479615	670
13454318	671
09956578	672
00119873	673
02703952	674
00364479	675
01320009	676
05925366	677
00650353	678
01169194	679
01583494	680
03605915	681
03315644	682
01687569	683
06084469	684
09780828	685
01301410	686
13458571	687
00908772	688
00299580	689
02023341	690
10678662	691
03106110	692
05256862	693
06473381	694
08568978	695
00921790	696
10522324	697
10317007	698
08512259	699
01741446	700
03932203	701
02203362	702
03430091	703
00730301	704
04659287	705
05084201	706
00263813	707
01020936	708
04110439	709
03573282	710
01466543	711
04295081	712
00913705	713
01753596	714
05749619	715
05196375	716
02812482	717
00508032	718
08630985	719
00462092	720
06003682	721
00441445	722
00040804	723
03285912	724
03779621	725
10161363	726
06661562	727
01410905	728
01059400	729
01531375	730
01781983	731
03093574	732
13937554	733
01666327	734
00619972	735
03264136	736
00828237	737
01428853	738
07150850	739
00651991	740
00027807	741
09816771	742
02666239	743
01466978	744
07150644	745
11414874	746
01303242	747
01148614	748
04640927	749
08612786	750
00714944	751
03327234	752
00359903	753
04639113	754
02371684	755
04612840	756
09303008	757
01133281	758
00140652	759
02470175	760
01629000	761
02502536	762
07151122	763
01135529	764
13457378	765
01711445	766
09882007	767
07273136	768
00809465	769
02506361	770
00234725	771
00527367	772
10584318	773
10378780	774
00233335	775
00612160	776
00445169	777
01222477	778
10291110	779
10595164	780
00321956	781
01660386	782
00914632	783
02612368	784
00231557	785
00539110	786
05750163	787
05198036	788
03600977	789
03385557	790
04641153	791
05750657	792
02700104	793
00188466	794
07515790	795
07355887	796
00150287	797
07366627	798
03171356	799
04802776	800
01421122	801
03792048	802
01203715	803
00230746	804
08677628	805
02799897	806
00290740	807
01590171	808
03386011	809
05197797	810
01151110	811
02372326	812
00845523	813
00047945	814
05109808	815
01510827	816
01834304	817
00527572	818
00759551	819
01162754	820
10029068	821
05640433	822
06791372	823
00796047	824
01130607	825
01684337	826
00119266	827
02661252	828
01813884	829
00149084	830
00413876	831
10079210	832
00040152	833
05765415	834
02501278	835
02928413	836
00032613	837
00482473	838
01586850	839
10351281	840
02630189	841
02785648	842
00410247	843
06526291	844
00044797	845
06891493	846
01782218	847
13971561	848
10448983	849
03075768	850
00917211	851
08664443	852
01085474	853
02875013	854
01987160	855
02443849	856
05846355	857
02987454	858
00355547	859
02389592	860
00595146	861
10582746	862
00355252	863
05980875	864
09626238	865
02723733	866
07514968	867
00859153	868
00761713	869
00429060	870
02760116	871
09273291	872
00521562	873
14445379	874
02579447	875
00916464	876
02622234	877
02659763	878
02416751	879
10299875	880
02868326	881
00752335	882
00909899	883
02023992	884
01930512	885
00661213	886
00898518	887
02357693	888
07527352	889
03728811	890
04905842	891
02458103	892
01190884	893
02272549	894
04905188	895
08574314	896
05696020	897
00931608	898
03309808	899
10388732	900
05196582	901
01000214	902
02510337	903
05890249	904
04906026	905
13996300	906
10280130	907
04681387	908
09974648	909
01240432	910
13970764	911
01648126	912
13792692	913
03563967	914
10078806	915
07177437	916
10676877	917
01640550	918
00039021	919
01575675	920
06773976	921
10388924	922
00351485	923
